id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
11454909,09015722511019882000000000U2,ALAS K,VB MANAGMENT SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,PASEO DE LA REFORMA,CALLE,JOSE MARIA LAFRAGUA,CALLE,CALLE DE LA REPUBLICA,CALLE,AVENIDA DE LA REPUBLICA,45,NA,NA,NA,NA,NA,COLONIA,TABACALERA,NA,NA,NA,06030,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0729,006,NA,ALASKREFORMA45@GMAIL.COM,WWW.REVIENTADEALITAS.COM,Fijo,19.43462599,-99.15189277,2024-11
10750782,09015722412005411000000000U7,ALITAS RICHARD,NA,722412,"Bares, cantinas y similares",0 a 5 personas,PEATONAL,SAN JERONIMO,CALLE,5 DE FEBRERO,CALLE,ISABEL LA CATOLICA,CALLE,REGINA,58,A,NA,NA,0,NA,COLONIA,CUAUHTEMOC,NA,NA,NA,06080,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0894,004,NA,NA,NA,Fijo,19.42699688,-99.13605285,2024-11
10898864,09015722511023512000000000U9,ALL WOOD,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,YUCATAN,CALLE,CHIAPAS,CALLE,COAHUILA,CALLE,TONALA,147,A,NA,NA,NA,NA,COLONIA,ROMA SUR,NA,NA,NA,06760,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1375,014,5555025592,DIEGO@ALLWOODBBQ.COM,WWW.ALLWOODBBQ.COM,Fijo,19.41231298,-99.16013929,2024-11
11817711,09015722511024722000000000U3,ALTA COCINA JAPONESA KABUKI SUSHI,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,Doctor Atl,CALLE,Manuel Carpio,CALLE,Salvador Díaz Mirón,CALLE,Doctor Enrique González Martínez,205,NA,NA,NA,NA,F,COLONIA,SANTA MARIA RIVERA,NA,NA,NA,06400,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0485,001,5591554889,CAROCABUKI@GMAIL.COM,WWW.KABUKI.MX,Fijo,19.44940236,-99.15608149,2025-04
1029730,09015722219031452001095955S8,ALTA COCINA JAPONESA KABUKI SUSHI,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,COLIMA,CALLE,CORDOBA,CALLE,MERIDA,CALLE,TABASCO,138,NA,NA,NA,NA,D,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1017,022,5591554889,CAROCABUKI@GMAIL.COM,WWW.KABUKI.MX,Fijo,19.42008307,-99.15869182,2010-07
9758727,09015722511018061000000000U4,ALUXES,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,EJE VIAL,2 SUR AVENIDA YUCATAN,CALLE,MEDELLIN,AVENIDA,ALVARO OBREGON,CALLE,MEDELLIN,26,NA,MERCADO GASTRONOMICO CONDES,PLANTA BAJA,NA,NA,COLONIA,ROMA NORTE,EDIFICIO COMERCIAL Y DE SERVICIOS,MERCADO GASTRONOMICO CONDES,8,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,120A,014,NA,NA,NA,Fijo,19.41612332,-99.16628847,2024-11
10980693,09015722511022701000000000U9,AMANDA COMIDAS,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,16 DE SEPTIEMBRE,EJE VIAL,CENTRAL (LAZARO CARDENAS),CALLE,FRAY PEDRO DE GANTE,CALLE,FRANCISCO I MADERO,6,NA,PASAJE SAVOY,PLANTA BAJA,16,16 E,COLONIA,CENTRO,PASAJE Y ANDADOR COMERCIAL,PASAJE SAVOY,SN,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0767,005,NA,NA,NA,Fijo,19.43280001,-99.14065907,2024-11
9951968,09015722511019101000000000U7,AMANECER TAPATIO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,PEATONAL,PLAZA GARIBALDI,EJE VIAL,CENTRAL (LAZARO CARDENAS),CALLE,SAN CAMILITO,CALLE,REPUBLICA DE ECUADOR,4,B,NA,NA,NA,NA,COLONIA,CENTRO,NA,NA,NA,06010,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0536,014,NA,NA,NA,Fijo,19.44094281,-99.13927462,2024-11
9135216,09015722511015584000000000U8,AMAYA,WISOGÑE SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,GENERAL PRIM,CALLE,LISBOA,CALLE,MILAN,CALLE,ATENAS,95,NA,NA,NA,NA,NA,COLONIA,JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0856,007,NA,FACTURASVISONE@GMAIL.COM,NA,Fijo,19.43093126,-99.15633192,2019-11
956412,09015722511006491000000000U7,ANDRICIOS RESTAURANTE,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,COAHUILA,CALLE,TONALA,EJE VIAL,2 PONIENTE (MONTERREY),CALLE,TAPACHULA,125,A,NA,NA,0,A,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1375,013,NA,NA,NA,Fijo,19.41157362,-99.16155322,2010-07
6741791,09015722513004183001000000U8,ANGELOPOLITANO ROMA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,PUEBLA,AVENIDA,SONORA,CALLE,GUADALAJARA,AVENIDA,CHAPULTEPEC,371,NA,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1089,011,NA,RFA77@LIVE.COM.MX,NA,Fijo,19.42033676,-99.17319519,2016-10
10947117,09015722511019783000000000U2,ANGUS ZONA ROSA,OPERADORA RESTAURANTERA AHUEHUTE SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,COPENHAGUE,AVENIDA,PASEO DE LA REFORMA,CALLE,HAMBURGO,CALLE,GENOVA,31,NA,NA,NA,NA,NA,COLONIA,JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0803,015,5558333950,ANGUSZRFACTURAS@GMAIL.COM,NA,Fijo,19.42690886,-99.16356857,2024-11
10874066,09015722511017581000000000U2,ANTOJERERIA EL AZTECA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,LORENZO BOTURINI,CALLE,FRANCISCO J. CLAVIJERO,PRIVADA,ZENTECALCO,CALLE,ALFREDO CHAVERO,259,NA,NA,NA,NA,NA,COLONIA,TRANSITO,NA,NA,NA,06820,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1163,012,5526576856,NA,NA,Fijo,19.41754928,-99.13038715,2024-11
1045768,09015722511004102000000000U2,ANTOJERIA LA ESPINITA DEL SABOR,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,JAIME TORRES BODET,CALLE,MARIA ENRIQUETA CAMARILLO,CALLE,ELIGIO ANCONA,CALLE,NARANJO,220,NA,NA,NA,0,NA,COLONIA,SANTA MARIA LA RIBERA,NA,NA,NA,06400,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0466,024,NA,NA,NA,Fijo,19.45243015,-99.15713228,2010-07
867354,09015722110004003001000000U3,ANTOJERIA LAS CHALUPITAS,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,ALFONSO REYES,CALLE,ALTATA,EJE VIAL,3 SUR (AVENIDA BAJA CALIFORNIA),CALLE,ALFONSO REYES,275,NA,NA,NA,NA,NA,COLONIA,ROMA SUR,NA,NA,NA,06760,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1426,015,5555156479,NA,NA,Fijo,19.40641386,-99.17256831,2010-07
8131846,09015812110018431000000000U1,ANTOJITOS MARTINEZ,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,FRAY SERVANDO TERESA DE MIER,EJE VIAL,1 ORIENTE (CALZADA DE LA VIGA),AVENIDA,CALZADA DE LA VIGA,CALLE,CALLEJON DEL CANAL,NA,SN,NA,NA,NA,NA,COLONIA,ESPERANZA,NA,NA,NA,06840,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1074,020,5543961894,NA,NA,Semifijo,19.42295454,-99.1279428,2019-11
7733562,09015722511011471000000000U2,ANTOJITOS MEXICANOS SIN NOMBRE,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,DOCTOR RAFAEL LUCIO,EJE VIAL,2 SUR (DOCTOR OLVERA),EJE VIAL,2-A SUR (DOCTOR BALMIS),CALLE,DOCTOR PASTEUR,242,NA,NA,NA,NA,NA,COLONIA,DOCTORES,NA,NA,NA,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1125,012,NA,NA,NA,Fijo,19.41515019,-99.15281237,2019-11
10977029,09015722511020592000000000S4,ANTOJITOS YUCATECOS KOOBEN,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,VIOLETA,CALLE,SOTO,CALLE,ZARCO,CALLE,MINA,6,NA,NA,NA,0,NA,COLONIA,GUERRERO,NA,NA,NA,06300,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0625,006,NA,NA,NA,Fijo,19.44097801,-99.14487075,2024-11
7732378,09015465111012401000000000U8,ANTOJO CHILANGO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,TOLEDO,CALLE,LONDRES,CALLE,HAMBURGO,EJE VIAL,3 PONIENTE (SEVILLA),34,B,NA,NA,NA,NA,COLONIA,JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0983,004,5673409871,NA,NA,Fijo,19.42227811,-99.17173441,2019-11
8326938,09015722511012861000000000U3,ANTONELLA CAFFE,ANTONELLA CAFFE SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,EJE VIAL,1 PONIENTE AVENIDA CUAUHTEMOC,AVENIDA,ALVARO OBREGON,CALLE,CHIHUAHUA,CALLE,FRONTERA,13,NA,NA,NA,133,15,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1110,026,NA,NA,NA,Fijo,19.41891295,-99.15437094,2019-11
10813871,09015722511021571000000000U7,ANTONJERIA VEGAN,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,DOCTOR MIGUEL FRANCISCO JIMENEZ,CALLE,DOCTOR J. NAVARRO,CALLE,DOCTOR ILDELFONSO VELASCO,AVENIDA,DOCTOR JOSE MARIA VERTIZ,0,SN,NA,NA,0,NA,COLONIA,DOCTORES,NA,NA,NA,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1036,016,5540917513,NA,NA,Semifijo,19.42015393,-99.14861633,2024-11
10035055,09015722412005993000000000U4,ANTRO TEATRO GARIBALDI,NA,722412,"Bares, cantinas y similares",11 a 30 personas,EJE VIAL,CENTRAL LAZARO CARDENAS,PEATONAL,PLAZA GARIBALDI,CALLE,REPUBLICA DE PERU,PEATONAL,CALLEJON MONTERO,43,A,NA,NA,NA,NA,COLONIA,CENTRO,NA,NA,NA,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0644,028,NA,PRODUCCIONES.SALAZAR1@GMAIL.COM,NA,Fijo,19.44025018,-99.13977521,2024-11
9088428,09015722511015501000000000U2,APICULTOR LA CASA DEL APICULTOR RESTAURANTE,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,MAESTRO ANTONIO CASO,AVENIDA,PARQUE VIA,CALLE,JOAQUIN VELAZQUEZ DE LEON,CALLE,FRANCISCO LORENZANA,199,3,NA,NA,NA,NA,COLONIA,SAN RAFAEL,NA,NA,NA,06470,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0678,018,NA,NA,NA,Fijo,19.43568395,-99.1672206,2019-11
10505601,09015722412006292000000000U0,APOLO CASA ROMA SOCIAL LOUNGE,NA,722412,"Bares, cantinas y similares",6 a 10 personas,CALLE,QUERETARO,EJE VIAL,2 PONIENTE (MONTERREY),EJE VIAL,3 PONIENTE (MEDELLIN),CALLE,SAN LUIS POTOSI,202,A,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1214,014,5532847987,NA,NA,Fijo,19.41398172,-99.16406376,2024-11
6711226,09015722517002204011003369S5,APPLEBEES,MACFRAN SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,AVENIDA,1 NORTE MOSQUETA,AVENIDA,INSURGENTES NORTE,CALLE,JUAN ALDAMA,OTRO(ESPECIFIQUE),MANZANA O EDIFICACIÓN CONTIGUA,259,NA,PLAZA FORUM BUENAVISTA,PISO 2,NA,NA,COLONIA,BUENAVISTA,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA FORUM BUENAVISTA,N2-46,NA,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,049A,001,NA,NA,WWW.APPLEBEES.COM,Fijo,19.44696358,-99.15294609,2016-01
880402,09015722219008161000000000U4,AQUI ES JALISCO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,ZARCO,EJE VIAL,1 NORTE (MOSQUETA),CALLE,MOCTEZUMA,CALLE,HEROES,116,B,NA,NA,NA,NA,COLONIA,GUERRERO,NA,NA,NA,06300,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,056A,004,NA,NA,NA,Fijo,19.44440601,-99.14534273,2010-07
10423122,09015722511021942000000000U0,AQUI ESTA PIT,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,PEATONAL,PLAZA GARIBALDI,EJE VIAL,CENTRAL (LAZARO CARDENAS),CALLE,SAN CAMILITO,CALLE,REPUBLICA DE ECUADOR,4,NA,MERCADO DE SAN CAMILITO,PLANTA BAJA,NA,NA,COLONIA,CENTRO,MERCADO PUBLICO,MERCADO DE SAN CAMILITO,68,06010,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0536,014,5621564520,NA,NA,Fijo,19.44093651,-99.13913156,2024-11
8626058,09015722511013964000000000U4,ARANGO COCINA RAICES,BISTRO CDMX SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,CALLE DE LA REPUBLICA,CALLE,ALCAZAR,CALLE,AVENIDA DE LA REPUBLICA,CALLE,TOMAS ALVA EDISON,157,NA,NA,NA,NA,NA,COLONIA,TABACALERA,NA,NA,NA,06030,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0714,006,5557055731,CONTABILIDAD@ARANGORETAURANTE.COM,WWW.ARANGORESTAURANTE.COM,Fijo,19.43599127,-99.15267554,2019-11
10278651,09015722511018181000000000U0,ARTE GOURMET,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,CLAUDIO BERNARD,CALLE,DOCTOR C. LICEAGA,CALLE,DOCTOR MIGUEL FRANCISCO JIMENEZ,CALLE,DOCTOR C. LICEAGA,83,1,NA,NA,0,NA,COLONIA,DOCTORES,NA,NA,NA,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1534,010,5549146457,NA,NA,Fijo,19.42164839,-99.14898318,2024-11
9134863,09015722511015533000069309M5,ASADEROS GRILL REFORMA,EL EFECTIVO DE SONORA SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,RIO LERMA,CALLE,RIO EBRO,EJE VIAL,2 PONIENTE (RIO TIBER),CALLE,RIO PANUCO,159,NA,NA,NA,1,A,COLONIA,CUAUHTEMOC,NA,NA,NA,06500,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0822,016,NA,REFORMA@ASADEROSGRILL.COM.MX,NA,Fijo,19.42855576,-99.16888776,2019-11
11143813,09015722412006061000000000U9,ASADOR CONDESA,NA,722412,"Bares, cantinas y similares",0 a 5 personas,CALLE,PACHUCA,CALLE,FERNANDO MONTES DE OCA,CALLE,VICENTE SUAREZ,CALLE,TULA,115,NA,NA,NA,NA,NA,COLONIA,CONDESA,NA,NA,NA,06170,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1303,010,NA,NA,NA,Fijo,19.41433309,-99.17825943,2024-11
8484838,09015722511014151000000000U7,ASADOR EL GAUCHO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,VIRGINIA FABREGAS,CALLE,JOAQUIN GARCIA ICAZBALCETA,AVENIDA,RIBERA DE SAN COSME,CALLE,JOAQUIN VELAZQUEZ DE LEON,8,NA,NA,NA,NA,L-E,COLONIA,SAN RAFAEL,NA,NA,NA,06470,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0678,013,5536136689,CASADELASADOR@HOTMAIL.COM,NA,Fijo,19.44278527,-99.16521683,2019-11
896294,09015722511001301001000000U3,ASIAN BAY,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,ATLIXCO,AVENIDA,CAMPECHE,CALLE,VICENTE SUAREZ,AVENIDA,TAMAULIPAS,100,C,NA,NA,NA,NA,COLONIA,CONDESA,NA,NA,NA,06170,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1318,012,NA,ASIANBAYFACTURAS@GMAIL.COM,WWW.ASIANBAY.COM,Fijo,19.4113026,-99.17520623,2014-12
7733312,09015722511011332000000000U6,ASIAN BAY CONDESA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,AVENIDA,TAMAULIPAS,AVENIDA,CAMPECHE,CALLE,VICENTE SUAREZ,CALLE,ATLIXCO,95,NA,NA,NA,0,NA,COLONIA,CONDESA,NA,NA,NA,06170,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1318,012,NA,NA,NA,Fijo,19.41077511,-99.17469969,2019-11
10102898,09015722412005741000000000U7,ATOMIKAS MONCHITEKA,NA,722412,"Bares, cantinas y similares",0 a 5 personas,AVENIDA,INSURGENTES SUR,CALLE,DURANGO,EJE VIAL,2 PONIENTE (MONTERREY),EJE VIAL,2 PONIENTE (MONTERREY),219,A,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1093,016,NA,BOTANASATOMIK@GMAIL.COM,NA,Fijo,19.4197955,-99.16420704,2024-11
9589528,09015722511018861000000000S7,AUXILIAR CALDOS DE GALLINA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,ARANDA,CALLE,ERNESTO PUGIBET,CALLE,DELICIAS,CALLE,BUEN TONO,0,SN,NA,NA,NA,NA,COLONIA,CENTRO,NA,NA,NA,06070,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0875,002,NA,NA,NA,Semifijo,19.42816046,-99.1430592,2024-11
11239865,09015722511020973000000000M6,AVENTURA RESTAURANTE BAR,OPERADORA ALIMENTICIA PASHER SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,GENOVA,AVENIDA,PASEO DE LA REFORMA,CALLE,HAMBURGO,CALLE,COPENHAGUE,34,NA,NA,NA,NA,A,COLONIA,JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0803,015,NA,ALVARADOJORGE9006@GMAIL.COM,NA,Fijo,19.4268473,-99.16422175,2024-11
11096785,09015722511020201000000000U2,AXCAN RINCON AZTECA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,DOCTOR LAVISTA,EJE VIAL,1 PONIENTE (AVENIDA CUAUHTEMOC),CALLE,DOCTOR MANUEL CARMONA Y VALLE,AVENIDA,DOCTOR RIO DE LA LOZA,31,E,NA,NA,NA,NA,COLONIA,DOCTORES,NA,NA,NA,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1534,013,NA,NA,NA,Fijo,19.42425524,-99.15326467,2024-11
1013460,09015722412001001000000000U0,AZ DE OROS,NA,722412,"Bares, cantinas y similares",0 a 5 personas,CALLE,ARISTA,CALLE,MINA,CALLE,VIOLETA,CALLE,ZARAGOZA,195,NA,NA,NA,0,NA,COLONIA,BUENAVISTA,NA,NA,NA,06350,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0610,005,NA,NA,WWW.AZDEOROS.COM.MX,Fijo,19.44042292,-99.15073998,2010-07
6258324,09015722110005754001000000U0,AZUL CONDESA,SOPA DE TORTILLA RESTAURANTE SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,NUEVO LEÓN,CALLE,LAREDO,AVENIDA,MICHOACÁN,AVENIDA,AMSTERDAM,68,NA,NA,NA,0,SN,COLONIA,HIPODROMO,NA,NA,NA,06100,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1197,005,NA,CUENTASCONDESA@GMAIL.COM,WWW.AZUL.REST,Fijo,19.41284409,-99.17161474,2010-07
11041177,09015722511023174000000000U8,AZULISIMO,AZUL TRADICIONAL S DE RL DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,VENUSTIANO CARRANZA,CALLE,ISABEL LA CATOLICA,CALLE,BOLIVAR,CALLE,REPUBLICA DE URUGUAY,57,NA,NA,NA,NA,NA,COLONIA,CENTRO,NA,NA,NA,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0818,002,NA,NA,AZUL.REST,Fijo,19.43135736,-99.13721247,2024-11
6711208,09015722511008181000000000U2,BAGUETTAPAS,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,QUERETARO,EJE VIAL,3 PONIENTE (MEDELLIN),EJE VIAL,2 SUR (AVENIDA YUCATAN),CALLE,ZACATECAS,225,NA,MERCADO ROMA,PLANTA BAJA,26,NA,COLONIA,ROMA NORTE,CENTRO Y PLAZA COMERCIAL,MERCADO ROMA,26,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1214,015,5616928691,JO5535585@GMAIL.COM,BAGUETTAPASGOURMET.COM,Fijo,19.4140631,-99.16441382,2016-01
892022,09015722412003341000000000U8,BALAGAN,NA,722412,"Bares, cantinas y similares",0 a 5 personas,PEATONAL,SAN JERONIMO,CALLE,5 DE FEBRERO,CALLE,ISABEL LA CATOLICA,CALLE,REGINA,56,A,NA,NA,0,NA,COLONIA,CUAUHTEMOC,NA,NA,NA,06080,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0894,004,NA,NA,NA,Fijo,19.42701268,-99.13629119,2014-12
11376251,09015722511021652000000000U5,BALANDRA,BALANDRA COCINA DE PUERTO  SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,TONALA,EJE VIAL,2 SUR (AVENIDA QUERETARO),EJE VIAL,2A SUR (SAN LUIS POTOSI),EJE VIAL,2 SUR (AVENIDA YUCATAN),115,NA,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1214,006,NA,BALANDRA@GMAIL.COM,NA,Fijo,19.41395846,-99.16170374,2024-11
6698144,09015722511008494001000000U9,BALMORI ROOFBAR,BALMORI ROOFBAR SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,ZACATECAS,CALLE,TONALA,CALLE,JALAPA,CALLE,GUANAJUATO,139,NA,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1106,003,NA,ADMIN@BALMORIROMA.COM,NA,Fijo,19.41563637,-99.16081871,2016-01
892028,09015722511001581001000000S0,BALTAZAR LOS ARABES DE MEXICO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,PEATONAL,SAN JERONIMO,CALLE,5 DE FEBRERO,CALLE,ISABEL LA CATOLICA,CALLE,REGINA,96,C,NA,NA,0,NA,COLONIA,CUAUHTEMOC,NA,NA,NA,06080,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0894,004,NA,FACTURACION@PATOMANILA.COM,NA,Fijo,19.4270639,-99.13706379,2014-12
8625214,09015722412004671000000000U7,BALTRA BAR,COCTELES CONDESA SAPI DE CV,722412,"Bares, cantinas y similares",6 a 10 personas,AVENIDA,AMSTERDAM,CALLE,IZTACCIHUATL,AVENIDA,AMSTERDAM,CALLE,CHILPANCINGO,36,NA,NA,NA,NA,D,COLONIA,HIPOROMO,NA,NA,NA,06100,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1341,009,NA,NA,WWW.BALTRA.BAR,Fijo,19.40951114,-99.16887224,2019-11
10804064,09015722511023841000000000U2,BANDERILLAS COREANAS OPPA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,COAHUILA,AVENIDA,INSURGENTES SUR,CALLE,MANZANILLO,CALLE,CHIAPAS,217,NA,NA,NA,NA,NA,COLONIA,ROMA SUR,NA,NA,NA,06760,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1356,020,NA,LASCOREANASBANDE@GMAIL.COM,NA,Fijo,19.41067405,-99.16610912,2024-11
8327113,09015722511013061000000000U9,BANU BAERY,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,CULIACAN,CALLE,AGUASCALIENTES,CALLE,TLAXCALA,AVENIDA,NUEVO LEON,43,NA,NA,NA,0,NA,COLONIA,HIPODROMO,NA,NA,NA,06100,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1341,005,NA,NA,NA,Fijo,19.40676758,-99.17102537,2019-11
